"TreeTopology","Netname","netType"
"(((l4:0.1158919238,(l8:0.03815116214,l9:0.03815116214)i7:0.07774076164)i6:0.01524126125,l5:0.13113318503)i4:0.776461883,(t27:0.3602048392,((t12:0.0642040034,(l10:0.004354007386,l11:0.004354007386)i12:0.05984999601)i10:0.2389881807,(l6:0.08798458786,l7:0.08798458786)i13:0.2152075962)i9:0.05701265512)i8:0.5473902288)i3;","BLG_86.nwk.txt","LG"
"(((t22:0.7067181876,(((l7:0.06935114269,l8:0.06935114269)i9:0.1578997904,l10:0.22725093303)i8:0.3184526709,(l5:0.1096148724,(l9:0.01056777753,l11:0.01056777753)i13:0.09904709488)i12:0.4360887316)i7:0.1610145836)i5:0.7324922872,(l6:0.09678722775,t13:0.09678722775)i16:1.3424232471)i4:0.04483322929,l4:1.4840437041)i3;","LG_20.nwk.txt","LG"
"((((t27:0.2979541674,l6:0.2979541674)i6:0.3577873874,(t13:0.4760636908,(l11:0.00564039537,l12:0.00564039537)i8:0.4704232955)i7:0.1796778639)i5:0.4184492754,(l10:0.01691680506,t18:0.01691680506)i10:1.0572740251)i4:0.584520098,((l8:0.04263309104,l9:0.04263309104)i12:0.1798073568,l7:0.2224404478)i11:1.43627048)i3;","LG_72.nwk.txt","LG"
"((l9:0.077723503809,(l7:0.05722705663,l8:0.05722705663)i7:0.02049644719)i4:0.3455987014,((l3:0.1427687865,((l6:0.07119353197,(t13:0.009373188409,l10:0.009373188409)i14:0.06182034356)i12:0.02152466283,l4:0.09271819479)i11:0.05005059167)i10:0.0911561123,(l2:0.1601934766,l5:0.16019347659)i16:0.07373142216)i9:0.1893973064)i3;","LG_44.nwk.txt","LG"
"((((l8:0.1585394182,((t25:9.965785043e-5,l11:9.965785043e-5)i10:0.01208081248,l10:0.01218047033)i9:0.1463589479)i7:0.1478998374,t21:0.3064392556)i5:0.2712928414,l5:0.577732097)i4:0.5182656798,(((l7:0.2038487454,l9:0.20384874533)i15:0.4296570843,l4:0.63350582963)i14:0.1230414794,l6:0.7565473091)i13:0.3394504677)i3;","BLG_7.nwk.txt","LG"
"((((l4:0.1819668838,(l10:0.02062628745,l12:0.02062628745)i11:0.1613405963)i9:0.730681626,(((l6:0.1610868463,l7:0.1610868463)i16:0.1145695309,l11:0.27565637725000003)i14:0.3534220099,(l8:0.08709664769,l9:0.08709664769)i17:0.5419817394)i13:0.2835701226)i8:0.05224919696,l5:0.9648977067000001)i6:0.9726002077,t5:1.9374979141)i3;","BLG_58.nwk.txt","LG"
"((l5:0.4504800981,l6:0.4504800981)i4:0.5596395024,(((l10:0.001763543791,l11:0.001763543791)i7:0.3940309476,((l7:0.2774571956,(l8:0.02913003521,l9:0.02913003521)i11:0.2483271604)i10:0.08613373055,t7:0.36359092614)i8:0.03220356522)i6:0.3104115486,(t11:0.3413717344,t6:0.3413717344)i12:0.3648343056)i5:0.3039135605)i3;","BLG_83.nwk.txt","LG"
"(((l3:1.098582248,l7:1.0985822478)i5:0.3459819185,((l9:0.0365380943,l10:0.0365380943)i9:0.1297611187,l5:0.166299213)i8:1.27826495301)i4:0.05813645902,(((t28:0.209670191,l4:0.209670191)i13:0.481261607,t10:0.6909317981)i12:0.6341342618,(l6:0.1019379504,l8:0.10193795038)i15:1.22312811)i11:0.1776345653)i3;","LG_51.nwk.txt","LG"
"((t9:0.7126984068,(((t19:0.2847249767,(((l6:0.1610868463,l7:0.1610868463)i13:0.1145695309,l11:0.27565637725000003)i11:0.3534220099,(l8:0.08709664769,l9:0.08709664769)i14:0.5419817394)i10:0.06315903952)i9:0.2204110831,(l4:0.1819668838,(l10:0.02062628745,l12:0.02062628745)i17:0.1613405963)i15:0.730681626)i8:0.05224919696,l5:0.9648977067000001)i6:0.7347584086)i4:0.2378417991,t5:1.9374979141)i3;","BLGF_58.nwk.txt","LG"
"(t14:0.3604382141,(((l5:1.063671557,(l7:0.9815976771,t23:0.009922304256)i7:0.08207388012)i6:0.2432981709,(t30:0.01681697388,t5:0.1646302123)i8:0.48986987)i5:0.1391075991,(l6:0.9856878679,((((((l12:0.01261564642,l14:0.01261564642)i16:0.2018555761,l11:0.2144712225)i15:0.1574761944,l10:0.3719474169)i13:0.01330378162,l9:0.3852511986)i12:0.1600755945,l13:0.54532679302)i11:0.3273450289,l8:0.8726718219)i10:0.1130160459)i9:0.4603894593)i4:0.4961656659)i3;","BLGF_32.nwk.txt","LG"
"((((l6:0.08374191777,l7:0.08374191777)i6:0.07465554933,l5:0.1583974671)i5:0.3496426564,((l2:0.3031812946,l9:0.30318129464)i9:0.01905673716,(l8:0.07334048574,(l10:0.01627305957,t28:0.01627305957)i13:0.05706742617)i11:0.2488975461)i8:0.1858020917)i4:0.1288751343,(l3:0.2463892276,l4:0.2463892276)i15:0.3905260301)i3;","BLG_15.nwk.txt","LG"
"((l3:0.5532136034,(((t17:0.004010348167,l10:0.004010348167)i8:0.001353300733,l9:0.0053636489)i7:0.2836616836,(t15:0.2482267403,((l7:0.05504447125,l8:0.05504447125)i12:0.1830830624,(l5:0.09931854539,l6:0.09931854539)i13:0.1388089883)i11:0.01009920664)i9:0.04079859223)i6:0.2641882709)i5:0.2164542761,l4:0.7696678795)i3;","BLG_45.nwk.txt","LG"
"((((l10:0.006778587498,l11:0.006778587498)i7:1.3230454006,(((l8:0.03852629274,l9:0.03852629274)i11:0.670657267,l4:0.7091835597)i10:0.0005866033391,l3:0.7097701631)i9:0.6200538249)i5:0.06848514484,((t6:0.2716844831,l7:0.2716844831)i14:0.531877376,(l5:0.4102574654,l6:0.4102574654)i15:0.3933043936)i13:0.59474727374)i4:0.715150785,t30:0.2555674237)i3;","BLGF_41.nwk.txt","LG"
"(l5:1.442296458,(((l7:0.7332296823,((t32:0.1439837422,l10:0.1439837422)i8:0.1631943629,l9:0.3071781051)i7:0.4260515772)i6:0.3388793743,l6:1.072109057)i5:0.09607252108,(((l11:0.09572308967,t19:0.09572308967)i15:0.3200869857,l8:0.4158100754)i14:0.709544617,l12:1.12535469236)i11:0.04282688529)i4:0.2741148799)i3;","LG_75.nwk.txt","LG"
"(((l6:0.07606981965,l8:0.07606981965)i5:0.4049857576,((((l5:0.2025028776,t26:0.2025028776)i10:0.001907741662,l4:0.2044106193)i9:0.03857905334,l3:0.2429896726)i8:0.1365521331,l2:0.3795418058)i7:0.1015137715)i4:0.03838355854,((l9:0.07196124392,l10:0.07196124392)i13:0.1877514355,l7:0.25971267938)i12:0.2597264564)i3;","LGF_94.nwk.txt","LG"
"((t6:0.002140153056,(((t1:0.001387745681,l13:0.001387745681)i7:0.1086951527,(l8:0.08443226259,(l9:0.03776084929,l10:0.03776084929)i10:0.0466714133)i9:0.02565063583)i6:0.8289980799,t7:0.9242294936)i5:0.768074798)i4:0.7373230096,(((l11:0.001430179635,l12:0.001430179635)i15:0.1337061824,t2:0.135136362081)i13:1.481521685,(t3:0.09793020615,(t22:0.235934122,l7:0.235934122)i18:1.1126908236)i16:0.2680331015)i12:0.8278207388)i3;","BLGF_76.nwk.txt","LG"
"((((l5:0.1664783496,l6:0.1664783496)i6:0.6767074817,l4:0.8431858313)i5:0.1278079439,l3:0.9709937752)i4:0.5492092465,(((l7:0.1407353436,l9:0.1407353436)i10:0.2684427227,l8:0.40917806630000003)i9:0.003853199247,(t20:0.1347850139,(l10:0.001118898918,l11:0.001118898918)i15:0.133666115)i14:0.2782462516)i8:1.107171756)i3;","BLG_1.nwk.txt","LG"
"(((l5:0.3200902119,((l6:0.1813974202,(l9:0.05018617502,l10:0.05018617503)i9:0.1312112452)i8:0.1024667832,(((t14:0.03346788771,l11:0.03346788771)i13:0.09735323809,l8:0.1308211258)i12:0.04487984045,l7:0.1757009662)i11:0.1081632371)i7:0.03622600853)i5:0.3470536896,(l4:0.4251462422,t8:0.34618741659999996)i15:0.2419976592)i4:0.001878365523,l3:0.669022267)i3;","LGF_78.nwk.txt","LG"
"(((l3:1.098582248,l7:1.0985822478)i5:0.3459819185,((l9:0.0365380943,l10:0.0365380943)i9:0.1297611187,l5:0.166299213)i8:1.27826495301)i4:0.05813645902,(((t28:0.209670191,l4:0.209670191)i13:0.481261607,t10:0.6909317981)i12:0.6341342618,(l6:0.1019379504,l8:0.10193795038)i15:1.22312811)i11:0.1776345653)i3;","LG_51.nwk.txt","LG"
"(((l5:0.4317690121,(l7:0.02455735781,l8:0.02455735781)i8:0.4072116543)i5:0.04172368273,((t34:0.004508288941,t20:0.004508288941)i10:0.04817150356,l6:0.0526797925)i9:0.4208129023)i4:0.05575475486,(l3:0.4875040435,((l9:0.01536092463,l10:0.01536092463)i14:0.418466291,l4:0.433827215651)i13:0.05367682783)i12:0.04174340622)i3;","BLGF_6.nwk.txt","LG"
"((l4:0.1785758374,l5:0.1785758374)i4:0.9723993509,((((((l10:0.08863800372,l11:0.08863800372)i13:0.009768518218,l6:0.09840652194)i12:0.1645815209,t27:0.2459596087)i11:0.1448037615,t5:0.4077918043)i10:0.04428376471,l7:0.45207556904)i7:0.2705183663,(l3:0.648915852,(l8:0.09415756024,l9:0.09415756024)i17:0.5547582917)i16:0.0736780834)i6:0.4283812529)i3;","LGF_37.nwk.txt","LG"
"((((((((l6:0.2408270619,l7:0.2408270619)i15:0.1235621764,t21:0.2141421441)i14:0.0609616927,(l8:0.1801922938,t2:0.1801922938)i17:0.2451586372)i13:0.2909473429,(l12:0.004713949107,l13:0.004713949107)i12:0.7115843247)i9:0.02501453451,(t23:0.04078005151,l11:0.04078005151)i8:0.7005327567999999)i6:0.02940105872,(l9:0.1128939483,l10:0.1128939483)i19:0.6578199187)i5:0.5191758163,t14:0.0815441179)i4:0.9924662155,t15:1.561769225)i3;","LGF_40.nwk.txt","LG"
"((t24:0.8379279874,(l5:0.5542419509,t15:0.5542419510000001)i5:1.468781292)i4:0.02732148007,(t28:0.8348993317,((l4:0.6862795068,(l6:0.1647540155,l8:0.1647540155)i10:0.5215254913)i9:0.3025020274,(((l11:0.0009312386845,l12:0.0009312386845)i15:0.2601316978,(l9:0.02272691767,l10:0.02272691767)i17:0.2383360188)i14:0.03063023016,l7:0.2916931666)i12:0.6970883676)i8:0.5295663623)i7:0.5319968268)i3;","BLGF_69.nwk.txt","LG"
"((((l3:0.9533698524,((l8:0.1422456258,l9:0.1422456258)i10:0.4900835052,l5:0.632329131)i9:0.3210407214)i7:0.1115156313,(((t18:0.3296747378,l7:0.3296747378)i14:0.09631389069,l6:0.4259886285)i13:0.1269613193,(l10:0.04133130809,l11:0.04133130809)i16:0.5116186397)i12:0.5119355359)i6:0.09517585209,l4:1.1600613358)i4:0.8629910401,t2:0.7265199924)i3;","BLGF_99.nwk.txt","LG"
"(((((l6:0.003850649208,l7:0.003850649208)i7:0.2663289304,l9:0.27017957964899997)i6:0.01954644327,((l8:0.002919392649,l10:0.002919392649)i12:0.03758892612,t22:0.04050831877)i11:0.24921770417)i5:0.2667204426,t33:0.5564464655)i4:0.1363763333,(l4:0.06669185032,(l5:0.008296000756,t12:0.008296000756)i15:0.05839584956)i14:0.6261309485)i3;","BLG_20.nwk.txt","LG"
"(((l9:0.1527066845,l10:0.1527066845)i5:0.4252055586,((l4:0.279357381,l6:0.27935738105999997)i7:0.2252543928,l5:0.5046117738)i6:0.0733004693)i4:0.120528117,(((l8:0.1635265117,(t19:0.1176273115,t31:0.1176273115)i15:0.04589920025)i14:0.05966191797,l7:0.2231884297)i13:0.3084150945,t17:0.53160352416)i12:0.166836836)i3;","BLG_18.nwk.txt","LG"
"((t30:0.7285032652,l9:0.7285032652000001)i4:0.8657305732,(((t19:0.1233230007,l11:0.1233230007)i9:0.533556655,l8:0.6568796557000001)i7:0.3818499942,(l10:0.3137597026,((l12:0.07008192259,l13:0.07008192259)i15:0.08482946399,(t1:0.03496535523,l14:0.03496535523)i14:0.11994603134000001)i12:0.1588483161)i11:0.7249699472)i6:0.5555041885)i3;","BLG_10.nwk.txt","LG"
"((((l5:0.3184295002,(t13:0.2053820667,t31:0.2053820667)i7:0.1130474335)i6:0.08949490371,l4:0.4079244039)i5:0.1301271347,((l6:0.31434476,(l7:0.04674845598,l8:0.04674845598)i12:0.267596304)i10:0.0226072361,(l9:0.00105909107,l10:0.00105909107)i13:0.335892905)i9:0.2010995426)i4:0.4338283253,l3:0.971879864)i3;","BLGF_34.nwk.txt","LG"
"((((((t22:0.1708983331,t7:0.17089833308)i8:0.02702275959,(t3:0.003529438258,l12:0.003529438258)i10:0.1943916545)i7:0.2464416817,(l8:0.2922500235,(l9:0.02147050988,l10:0.02147050988)i13:0.2707795136)i12:0.1521127509)i6:0.1748913396,(t23:0.5997090397,(l7:0.386706101,t21:0.02532992943)i16:0.2130029386)i15:0.01954507436)i5:0.2358729324,l11:0.855127046358)i4:0.675302648,t31:0.1420516303)i3;","BLGF_93.nwk.txt","LG"
"(((((l9:0.001722875371,l10:0.001722875371)i8:0.3479535437,t22:0.349676419)i7:0.1884625049,l6:0.538138924)i6:0.567651476,((l7:0.3901621819,l8:0.3901621819)i11:0.2521737692,(l4:0.5982552398,(t23:0.2708788527,t24:0.2708788527)i16:0.3273763871)i14:0.04408071128)i10:0.4634544489)i5:0.05300857244,l5:1.1587989724)i3;","BLG_90.nwk.txt","LG"
"(((((l5:0.108005348,t30:0.108005348)i8:0.04659208574,l6:0.15459743374)i6:0.7716873161,(l3:0.7374339757,l4:0.7374339757)i10:0.1888507741)i5:0.2749701763,(t27:0.02349481386,l7:0.57920600663)i11:0.6220489194)i4:0.255764674,(l8:0.09688929823,(l9:0.05663469358,(l10:0.0153793998,l11:0.0153793998)i16:0.04125529378)i15:0.04025460465)i13:1.360130302)i3;","LGF_6.nwk.txt","LG"
"((((l4:0.4407224691,l5:0.4407224691)i6:0.1326403118,t30:0.5733627809)i5:0.1335610118,(l7:0.07048638169,l8:0.07048638169)i7:0.6364374111)i4:0.1236216547,((l3:0.5002466721,l9:0.50024667207)i10:0.2043977084,((l10:0.06655103417,l11:0.06655103417)i14:0.03610253089,l6:0.1026535651)i13:0.6019908154)i9:0.1259010671)i3;","LG_29.nwk.txt","LG"
"(((l5:0.1268963226,t26:0.1268963226)i7:0.6807347995,l6:0.8076311222)i4:0.4616852374,(((l7:0.1015248569,l8:0.1015248569)i10:0.2773728923,(t32:0.1105684428,t23:0.1105684428)i11:0.2683293064)i9:0.8257021455,((l9:0.003652316276,l10:0.003652316276)i14:0.6472557382,l4:0.6509080544)i13:0.5536918402)i8:0.06471646493)i3;","LG_35.nwk.txt","LG"
"((l4:0.2279049289,l10:0.22790492892000003)i4:0.6105921707,((l3:0.331472884,((t29:0.05617351257,(l9:0.04977269782,l11:0.04977269782)i10:0.006400814744)i9:0.1071363112,l6:0.1633098238)i8:0.1681630602)i7:0.4455304051,(((l8:0.06161853339,t10:0.02995943329)i15:0.08907489782,l7:0.1506934312)i14:0.1516152068,l5:0.30230863809999997)i13:0.4746946511)i6:0.06149381048)i3;","BLGF_48.nwk.txt","LG"
"((l3:0.1577848769,l6:0.15778487698)i4:0.2526275975,((l4:0.1505270652,l7:0.1505270652)i7:0.161910504,((l5:0.1040379828,(l9:0.03254545311,l10:0.03254545311)i11:0.07149252966)i9:0.05724695146,((l11:0.01521192294,t14:0.01521192294)i13:0.02324143181,l8:0.03845335476)i12:0.1228315795)i8:0.151152635)i6:0.09797490519)i3;","BLG_49.nwk.txt","LG"
"(((l4:0.2250750861,(l5:0.1321469636,l6:0.1321469636)i6:0.09292812244)i5:0.3782775045,(l8:0.01375330958,l9:0.013753309586)i10:0.5895992809)i4:0.332415977,(((l7:0.1065664022,t20:0.1065664022)i14:0.4560836277,l3:0.5626500299)i13:0.0954007577,(l10:0.01196448565,t2:0.01196448565)i16:0.6460863020300001)i12:0.2777177799)i3;","LGF_73.nwk.txt","LG"
"(((l10:0.006778587498,l11:0.006778587498)i6:1.3230454006,(((l8:0.03852629274,l9:0.03852629274)i10:0.670657267,l4:0.7091835597)i9:0.0005866033391,l3:0.7097701631)i8:0.6200538249)i4:0.06848514484,((t6:0.2716844831,l7:0.2716844831)i13:0.531877376,(l5:0.4102574654,l6:0.4102574654)i14:0.3933043936)i12:0.59474727374)i3;","BLG_41.nwk.txt","LG"
"(((((t8:0.2752395954,l7:0.2752395954)i7:0.366754504,(t6:0.40509301,l6:0.40509301)i8:0.2369010895)i6:0.5248776676,((l8:0.06235987375,(l9:0.007288509152,l11:0.007288509152)i12:0.0550713646)i11:0.1295188237,l10:0.191878697452)i9:0.9749930696)i5:0.4636402608,l5:1.630512028)i4:0.2454293839,l4:1.875941412)i3;","BLG_4.nwk.txt","LG"
"((((l8:0.1226984601,t26:0.1226984601)i8:0.749266132,l7:0.8719645921)i6:0.4700801106,l5:1.3420447027)i4:0.6022779887,(((((l11:0.01607840879,l12:0.01607840879)i14:0.08269021466,l10:0.09876862345)i13:0.05447751819,l6:0.1532461416)i12:0.3015481813,t24:0.454794323)i11:0.3029758878,l9:0.7577702107500001)i10:1.186552481)i3;","LG_56.nwk.txt","LG"
"(((((l10:0.03691625184,l11:0.03691625184)i8:0.3216636021,(t14:0.07237890486,l9:0.07237890486)i10:0.286200949)i7:1.593113871,(l3:0.9190465733,(l7:0.1560813403,l8:0.1560813403)i12:0.762965233)i11:1.032647152)i6:0.6235604919,(l5:0.1920167029,l6:0.1920167029)i13:2.383237514)i5:1.776684732,l4:4.3519389489)i3;","BLG_89.nwk.txt","LG"
"(((((t25:0.06498951937,l6:0.06498951937)i11:0.1845375858,(l7:0.05398189148,l9:0.05398189147)i9:0.19554521366)i6:0.4197564304,(l8:0.02467328548,l10:0.02467328548)i12:0.6446102501)i5:0.2718485703,l3:0.9411321059)i4:0.1538810224,(t10:0.2281113013,(l4:0.1604668402,l5:0.1604668402)i16:0.06764446108)i14:0.8669018271)i3;","LGF_16.nwk.txt","LG"
"((t19:0.6044362695,((l8:0.02960125401,l9:0.02960125401)i6:0.3589144891,(l6:0.2574819789,l7:0.2574819789)i7:0.1310337642)i5:0.2159205264)i4:0.8464689728,(((l4:0.4603818493,l5:0.4603818493)i10:0.05449940598,(l10:0.004790478937,t20:0.004790478937)i11:0.5100907763)i9:0.578274388,l11:1.093155642937)i8:0.3577495992)i3;","BLG_39.nwk.txt","LG"
"((l3:0.5532136034,(((t17:0.004010348167,l10:0.004010348167)i8:0.001353300733,l9:0.0053636489)i7:0.2836616836,(t15:0.2482267403,((l7:0.05504447125,l8:0.05504447125)i12:0.1830830624,(l5:0.09931854539,l6:0.09931854539)i13:0.1388089883)i11:0.01009920664)i9:0.04079859223)i6:0.2641882709)i5:0.2164542761,l4:0.7696678795)i3;","BLG_45.nwk.txt","LG"
"((((l6:0.6506888463,((l7:0.0838083147,l8:0.0838083147)i8:0.04811998815,t3:0.1319283028)i7:0.5187605435)i6:0.02198912655,l5:0.6726779729)i5:0.02379477688,(l9:0.04692114992,l11:0.04692114992)i9:0.6495515998)i4:0.6369523898,((l12:0.00787715963,l13:0.00787715963)i13:0.2337775256,l10:0.24165468522)i11:1.091770454)i3;","BLG_14.nwk.txt","LG"
"((l2:0.4248603242,(t14:0.2056912794,l9:0.36478114698999997)i5:0.06007917723)i4:0.04084696589,((l4:0.170693753,l5:0.170693753)i8:0.1823583504,((l3:0.1981555997,(l6:0.1590055623,(l10:0.01335215039,l11:0.01335215039)i12:0.1456534119)i11:0.03915003746)i10:0.05697916529,(l7:0.0739531757,l8:0.0739531757)i14:0.1811815893)i9:0.09791733841)i7:0.1126551867)i3;","LGF_62.nwk.txt","LG"
"(t34:0.2597090048,((t5:0.9556741832,(l8:0.1880925385,l10:0.18809253845)i6:1.546001476)i5:1.489097191,((((l9:0.1466390291,(t30:0.112541573,l11:0.112541573)i13:0.03409745607)i11:0.01011360856,(t23:0.006443997078,l13:0.006443997078)i14:0.1503086406)i10:0.7027947328,((l7:0.2489996498,l12:0.24899964977800002)i17:0.4697467617,t31:0.7187464115)i16:0.1408009589)i9:1.234896282,t16:0.2356776053)i8:1.128747553)i4:0.2829830535)i3;","LGF_4.nwk.txt","LG"
"(((l4:0.2250750861,(l5:0.1321469636,l6:0.1321469636)i6:0.09292812244)i5:0.3782775045,(l8:0.01375330958,l9:0.013753309586)i10:0.5895992809)i4:0.332415977,(((l7:0.1065664022,t20:0.1065664022)i14:0.4560836277,l3:0.5626500299)i13:0.0954007577,(l10:0.01196448565,t2:0.01196448565)i16:0.6460863020300001)i12:0.2777177799)i3;","LG_73.nwk.txt","LG"
"(((l4:0.3106961086,(l7:0.06352966073,l8:0.06352966073)i6:0.2471664479)i5:0.3093330047,t31:0.62002911333)i4:0.3679665146,(((l3:0.4401727191,(l5:0.09333298875,l6:0.09333298875)i12:0.3468397303)i11:0.1430519967,(l9:0.0115649555,l10:0.0115649555)i13:0.5716597603)i10:0.006029810978,l2:0.5892545267)i9:0.3987411012)i3;","LGF_70.nwk.txt","LG"
"((l3:0.6740520196,((l5:0.1579585081,l6:0.1579585081)i7:0.02505394523,l8:0.18301245337)i5:0.4910395662)i4:0.3082254687,((t14:0.1741647602,l4:0.1741647602)i10:0.3840851229,((l9:0.003248845784,l10:0.003248845784)i13:0.1298686971,(l7:0.102696951,t21:0.102696951)i14:0.03042059189)i12:0.42513234015)i9:0.4240276052)i3;","BLGF_54.nwk.txt","LG"
"((l6:0.9856878679,((((((l12:0.01261564642,l14:0.01261564642)i11:0.2018555761,l11:0.2144712225)i10:0.1574761944,l10:0.3719474169)i8:0.01330378162,l9:0.3852511986)i7:0.1600755945,l13:0.54532679302)i6:0.3273450289,l8:0.8726718219)i5:0.1130160459)i4:0.4603894593,(l5:1.063671557,l7:1.063671557)i17:0.38240577)i3;","BLG_32.nwk.txt","LG"
"(l1:1.537535316,((((l3:0.05109050091,l4:0.05109050091)i7:0.3360368715,l5:0.3871273724)i6:0.2910666797,l2:0.6781940522)i5:0.2770820829,((l8:0.20791699336,(l6:0.0307681923,l7:0.0307681923)i13:0.1771488011)i10:0.1915313533,(l9:0.02201538806,l10:0.02201538806)i16:0.37743295860000003)i9:0.5558277884)i4:0.5822591809)i3;","BLGF_96.nwk.txt","LG"
"(((l2:0.5783529295,(l3:0.5172666249,l4:0.5172666249)i6:0.06108630456)i5:0.02003438927,(l5:0.09561127444,(l6:0.04958610417,l7:0.04958610417)i8:0.04602517027)i7:0.5027760443)i4:0.2224409916,(t19:0.03396906776,((l9:0.0002049989745,l10:0.0002049989745)i12:0.0266039082,l8:0.02680890717)i11:0.007160160584)i10:0.7868592426)i3;","LG_3.nwk.txt","LG"
"(((l6:0.3193761074,l7:0.3193761074)i14:0.7210215083,(((l8:0.3186839593,l10:0.31868395940000005)i11:0.04623446989,l5:0.3649184292)i10:0.09751207881,(l9:0.1590219113,t3:0.1590219113)i8:0.3034085968)i6:0.5779671075999999)i4:0.3790178206,(t14:0.7330634273,(l3:0.3898578509,l4:0.3898578509)i17:0.3432055764)i15:0.6863520089)i3;","LGF_24.nwk.txt","LG"
"(((l3:0.9533698524,((l8:0.1422456258,l9:0.1422456258)i9:0.4900835052,l5:0.632329131)i8:0.3210407214)i6:0.1115156313,(((t18:0.3296747378,l7:0.3296747378)i13:0.09631389069,l6:0.4259886285)i12:0.1269613193,(l10:0.04133130809,l11:0.04133130809)i15:0.5116186397)i11:0.5119355359)i5:0.09517585209,l4:1.1600613358)i3;","BLG_99.nwk.txt","LG"
"(((((((l9:0.2058254097,t13:0.03640569211)i14:0.4499810899,t20:0.2659967234)i13:0.2698409888,((l12:0.07510999374,l13:0.07510999374)i17:0.2117814063,l8:0.2868914)i16:0.6387560884)i12:0.1500511637,(l10:0.1078843653,l11:0.1078843653)i18:0.9678142868)i11:0.24416117,((l6:0.5672272568,l7:0.5672272568)i9:0.1234411339,t8:0.6906683908)i8:0.6291914313)i6:0.4615198756,l5:1.781379698)i5:0.5062299085,t14:1.3609092147)i3;","BLGF_47.nwk.txt","LG"
"((((((((l7:0.0838083147,l8:0.0838083147)i13:0.04811998815,t3:0.1319283028)i12:0.2061503453,t5:0.07076739023)i11:0.3126101982,l6:0.6506888463)i10:0.02198912655,l5:0.6726779729)i9:0.02379477688,(l9:0.04692114992,l11:0.04692114992)i7:0.6495515999)i5:0.6369523898,(((l12:0.00787715963,l13:0.00787715963)i18:0.2337775256,l10:0.24165468522)i16:0.6484380538,t24:0.0846848987)i15:0.4433324005)i4:0.6334199874,t28:0.1148276952)i3;","BLGF_14.nwk.txt","LG"
"((l2:0.394443615,(((l5:0.1312710948,l6:0.1312710948)i8:0.0465638852,(l9:0.04419244306,l10:0.04419244306)i9:0.1336425369)i7:0.1593469036,((t11:0.07765197498,l8:0.07765197498)i11:0.1711659632,(l3:0.2403112101,l7:0.24031121008)i13:0.008506728062)i10:0.08836394538)i6:0.05726173145)i5:0.01211011554,l4:0.4065537305)i3;","LG_96.nwk.txt","LG"
"((t5:0.6322643657,(((l10:0.0698551264,(l11:0.01524195373,t8:0.01524195373)i8:0.05461317266)i7:0.02620660119,l9:0.09606172759)i6:0.7214206423,t4:0.1149052775)i5:0.1886698343)i4:0.8567380588,(((l7:0.1641483688,l8:0.16414836885)i13:0.4869579638,(l6:0.3743813568,l12:0.37438135673)i15:0.2767249759)i12:0.2002309438,(l4:0.6201802406,l5:0.6201802406)i17:0.2311570358)i11:1.011552987)i3;","LGF_58.nwk.txt","LG"
"((((l7:0.26983407261000003,l10:0.26983407260000003)i6:0.3477669298,(t19:0.1377021392,((l9:0.0018978289,l11:0.0018978289)i11:0.1594859256,(l6:0.09599017081,l8:0.09599017081)i13:0.06539358374)i10:0.1385685709)i9:0.317648677)i5:0.06263373206,(l3:0.2551713254,l5:0.2551713254)i15:0.4250634092)i4:0.4920328774,(l2:0.6495907652,l4:0.6495907652999999)i17:0.5226768467)i3;","BLGF_35.nwk.txt","LG"
"(((((l7:0.3205882225,l9:0.320588222521)i11:0.133479522,l6:0.4540677445)i10:0.3072137732,(l8:0.3158511956,(l10:0.2198067074,t8:0.2198067074)i16:0.09604448821)i14:0.4454303221)i9:0.2232799742,(((t28:0.001535862312,l12:0.001535862312)i8:0.1470040756,l11:0.1485399379)i7:0.3480883383,l5:0.4966282762)i6:0.48793321570000003)i4:0.9941988669,(t1:0.5385454049,t7:0.5376099397)i17:0.05994208262)i3;","BLGF_25.nwk.txt","LG"
"(((l6:0.3193761074,l7:0.3193761074)i14:0.7210215083,(((l8:0.3186839593,l10:0.31868395940000005)i11:0.04623446989,l5:0.3649184292)i10:0.09751207881,(l9:0.1590219113,t3:0.1590219113)i8:0.3034085968)i6:0.5779671075999999)i4:0.3790178206,(t14:0.7330634273,(l3:0.3898578509,l4:0.3898578509)i17:0.3432055764)i15:0.6863520089)i3;","LGF_24.nwk.txt","LG"
"(((((l4:0.08559222778,l6:0.08559222778)i10:0.1803814229,(l7:0.06204616202,l8:0.062046162020000004)i12:0.2039274887)i9:0.3499349174,(l9:0.03330556312,l10:0.03330556312)i7:0.5826030048999999)i5:0.06922227633,(l1:0.2648802064,l2:0.2648802064)i14:0.420250638)i4:0.42936324,(l3:0.1773015253,l5:0.17730152532)i16:0.9371925591)i3;","LG_89.nwk.txt","LG"
